2018-07-04 22:41:27.754153,0
2018-07-04 22:41:28.643569,0
2018-07-04 22:41:29.518453,0
2018-07-04 22:41:30.399046,0
2018-07-04 22:41:31.333532,0
2018-07-04 22:41:32.268642,0
2018-07-04 22:41:33.148872,0
2018-07-04 22:41:34.024770,0
2018-07-04 22:41:34.835507,0
2018-07-04 22:41:35.708081,0
2018-07-04 22:41:36.644771,0
2018-07-04 22:41:37.520373,0
2018-07-04 22:41:38.398435,0
2018-07-04 22:41:39.275781,0
2018-07-04 22:41:40.143358,0
2018-07-04 22:41:41.018832,0
2018-07-04 22:41:41.895308,0
2018-07-04 22:41:42.833361,0
2018-07-04 22:41:43.710833,0
2018-07-04 22:41:44.643142,0
2018-07-04 22:41:45.519889,0
2018-07-04 22:41:46.392668,0
2018-07-04 22:41:47.267993,0
2018-07-04 22:41:48.144730,0
2018-07-04 22:41:49.022829,0
2018-07-04 22:41:49.893121,0
2018-07-04 22:41:50.837678,0
2018-07-04 22:41:51.712070,0
2018-07-04 22:41:52.644696,0
2018-07-04 22:41:53.588415,0
2018-07-04 22:41:54.518058,0
2018-07-04 22:41:55.391826,0
2018-07-04 22:41:56.267543,0
2018-07-04 22:41:57.141836,0
2018-07-04 22:41:58.022050,0
2018-07-04 22:41:58.892328,0
2018-07-04 22:41:59.851340,0
2018-07-04 22:42:00.705283,0
2018-07-04 22:42:01.641853,0
2018-07-04 22:42:02.517069,0
2018-07-04 22:42:03.391361,0
2018-07-04 22:42:04.332919,0
2018-07-04 22:42:05.208977,0
2018-07-04 22:42:06.063157,0
2018-07-04 22:42:06.889607,0
2018-07-04 22:42:07.767620,0
2018-07-04 22:42:08.642078,0
2018-07-04 22:42:09.521177,0
2018-07-04 22:42:10.458017,0
2018-07-04 22:42:11.329007,0
2018-07-04 22:42:12.192109,0
2018-07-04 22:42:13.065149,0
2018-07-04 22:42:13.877043,0
2018-07-04 22:42:14.690135,0
2018-07-04 22:42:15.500976,0
2018-07-04 22:42:16.384486,0
2018-07-04 22:42:17.248846,0
2018-07-04 22:42:18.088784,0
2018-07-04 22:42:19.001141,0
2018-07-04 22:42:19.812576,0
2018-07-04 22:42:20.705138,0
2018-07-04 22:42:21.590215,0
2018-07-04 22:42:22.514961,0
2018-07-04 22:42:23.327975,0
2018-07-04 22:42:24.207009,0
2018-07-04 22:42:25.087848,0
2018-07-04 22:42:25.958868,0
2018-07-04 22:42:26.829110,0
2018-07-04 22:42:27.701816,0
2018-07-04 22:42:28.515008,0
2018-07-04 22:42:29.389341,0
2018-07-04 22:42:30.328067,0
2018-07-04 22:42:31.201617,0
2018-07-04 22:42:32.087496,0
2018-07-04 22:42:32.953031,0
2018-07-04 22:42:33.889921,0
2018-07-04 22:42:34.764788,0
2018-07-04 22:42:35.703081,0
2018-07-04 22:42:36.578579,0
2018-07-04 22:42:37.515739,0
2018-07-04 22:42:38.390851,0
2018-07-04 22:42:39.265576,0
2018-07-04 22:45:40.396723,0
2018-07-04 22:45:41.274687,0
2018-07-04 22:45:42.147022,0
2018-07-04 22:45:43.037973,0
2018-07-04 22:46:13.594539,0
2018-07-04 22:46:14.737168,0
2018-07-04 22:46:15.597025,0
2018-07-04 22:46:16.532126,0
2018-07-04 22:46:17.402115,0
2018-07-04 22:46:18.219649,0
2018-07-04 22:46:19.094321,0
2018-07-04 22:46:19.972331,0
2018-07-04 22:46:20.850274,0
2018-07-04 22:46:21.715485,0
2018-07-04 22:46:22.600875,0
2018-07-04 22:46:23.537682,0
2018-07-04 22:46:24.480691,0
2018-07-04 22:46:25.391684,0
2018-07-04 22:46:26.220119,0
2018-07-04 22:46:27.162412,0
2018-07-04 22:46:28.032298,0
2018-07-04 22:46:28.974807,0
2018-07-04 22:46:29.852927,0
2018-07-04 22:46:30.714928,0
2018-07-04 22:46:31.604484,0
2018-07-04 22:46:32.537165,0
2018-07-04 22:46:33.412030,0
2018-07-04 22:46:34.288104,0
2018-07-04 22:46:35.157314,0
2018-07-04 22:46:36.036795,0
2018-07-04 22:46:36.911461,0
2018-07-04 22:46:37.787323,0
2018-07-04 22:46:38.661637,0
2018-07-04 22:46:39.541390,0
2018-07-04 22:46:40.411511,0
2018-07-04 22:46:41.277005,0
2018-07-04 22:46:42.168143,0
2018-07-04 22:46:43.036657,0
2018-07-04 22:46:43.848920,0
2018-07-04 22:46:44.723958,0
2018-07-04 22:46:45.593835,0
2018-07-04 22:46:46.469697,0
2018-07-04 22:46:47.410424,0
2018-07-04 22:46:48.286297,0
2018-07-04 22:46:49.221132,0
2018-07-04 22:46:50.094161,0
2018-07-04 22:46:50.974668,0
2018-07-04 22:46:51.844103,0
2018-07-04 22:46:52.723821,0
2018-07-04 22:46:53.598695,0
2018-07-04 22:46:54.411593,0
2018-07-04 22:46:55.290556,0
2018-07-04 22:46:56.213809,0
2018-07-04 22:46:57.026517,0
2018-07-04 22:46:57.907691,0
2018-07-04 22:46:58.788423,0
2018-07-04 22:46:59.661338,0
2018-07-04 22:47:00.542454,0
2018-07-04 22:47:01.402323,0
2018-07-04 22:47:02.282180,0
2018-07-04 22:47:03.224755,0
2018-07-04 22:47:04.094635,0
2018-07-04 22:47:04.967631,0
2018-07-04 22:47:05.778969,0
2018-07-04 22:47:06.656858,0
2018-07-04 22:47:07.602075,0
2018-07-04 22:47:08.473529,0
2018-07-04 22:47:09.286591,0
2018-07-04 22:47:10.160892,0
2018-07-04 22:47:11.041418,0
2018-07-04 22:47:12.597811,0
2018-07-04 22:47:13.469850,0
2018-07-04 22:47:14.339540,0
2018-07-04 22:47:15.219765,0
2018-07-04 22:47:16.089521,0
2018-07-04 22:47:16.976760,0
2018-07-04 22:47:17.910471,0
2018-07-04 22:47:18.780233,0
2018-07-04 22:47:19.660421,0
2018-07-04 22:47:20.530440,0
2018-07-04 22:47:21.405348,0
2018-07-04 22:47:22.291666,0
2018-07-04 22:47:23.156689,0
2018-07-04 22:47:24.036558,0
2018-07-04 22:47:24.903353,0
2018-07-04 22:47:25.722675,0
2018-07-04 22:47:26.598556,0
2018-07-04 22:47:27.473728,0
2018-07-04 22:47:28.343508,0
2018-07-04 22:47:29.216990,0
2018-07-04 22:47:30.092762,0
2018-07-04 22:47:30.967722,0
2018-07-04 22:47:31.847864,0
2018-07-04 22:47:32.722266,0
2018-07-04 22:47:33.580105,0
2018-07-04 22:47:34.474642,0
